2025-05-05 13:39:01,385 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@21213b92: startup date [Mon May 05 13:39:01 SGT 2025]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2025-05-05 14:31:44,348 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\workstation\workspace\workspace-java\sabir-spring-boot\sabir-spring-IBMMQ\apache-activemq-5.15.16\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2025-05-05 14:31:44,437 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2025-05-05 14:31:44,486 | INFO  | PListStore:[D:\workstation\workspace\workspace-java\sabir-spring-boot\sabir-spring-IBMMQ\apache-activemq-5.15.16\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2025-05-05 14:31:44,641 | INFO  | Apache ActiveMQ 5.15.16 (localhost, ID:SABIR-HOME-57353-1746426704497-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2025-05-05 14:31:44,658 | INFO  | Listening for connections at: tcp://SABIR-HOME:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2025-05-05 14:31:44,658 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2025-05-05 14:31:44,661 | INFO  | Listening for connections at: amqp://SABIR-HOME:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2025-05-05 14:31:44,663 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2025-05-05 14:31:44,663 | INFO  | Listening for connections at: stomp://SABIR-HOME:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2025-05-05 14:31:44,669 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2025-05-05 14:31:44,673 | INFO  | Listening for connections at: mqtt://SABIR-HOME:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2025-05-05 14:31:44,675 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2025-05-05 14:31:44,679 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2025-05-05 14:31:44,737 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2025-05-05 14:31:44,847 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@9f4475{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2025-05-05 14:31:44,889 | INFO  | Listening for connections at ws://SABIR-HOME:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2025-05-05 14:31:44,889 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2025-05-05 14:31:44,889 | INFO  | Apache ActiveMQ 5.15.16 (localhost, ID:SABIR-HOME-57353-1746426704497-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2025-05-05 14:31:44,898 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2025-05-05 14:31:45,493 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2025-05-05 14:31:45,493 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2025-05-05 17:46:08,259 | INFO  | Apache ActiveMQ 5.15.16 (localhost, ID:SABIR-HOME-57353-1746426704497-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-21
2025-05-05 17:46:08,276 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2025-05-05 17:46:08,290 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2025-05-05 17:46:08,293 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2025-05-05 17:46:08,308 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2025-05-05 17:46:08,344 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2025-05-05 17:46:08,356 | INFO  | PListStore:[D:\workstation\workspace\workspace-java\sabir-spring-boot\sabir-spring-IBMMQ\apache-activemq-5.15.16\bin\win64\..\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-21
2025-05-05 17:46:08,356 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-21
2025-05-05 17:46:08,356 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-21
2025-05-05 17:46:08,371 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-21
2025-05-05 17:46:08,387 | INFO  | Apache ActiveMQ 5.15.16 (localhost, ID:SABIR-HOME-57353-1746426704497-0:1) uptime 3 hours 14 minutes | org.apache.activemq.broker.BrokerService | Thread-21
2025-05-05 17:46:08,406 | INFO  | Apache ActiveMQ 5.15.16 (localhost, ID:SABIR-HOME-57353-1746426704497-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-21
2025-05-05 17:46:08,410 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@7f6b3ed4: startup date [Mon May 05 14:31:43 SGT 2025]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-21
